,ano-mes,ESTADO,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA
1601,2009-04,GOIAS,8.8873125,12.2889375
1628,2009-05,GOIAS,9.426649999999999,12.47475
1655,2009-06,GOIAS,9.526125,12.7109375
1682,2009-07,GOIAS,9.68375,12.927875
1709,2009-08,GOIAS,9.798333333333334,12.918916666666666
1736,2009-09,GOIAS,10.558625,12.1191875
1763,2009-10,GOIAS,9.656571428571429,12.400285714285715
1790,2009-11,GOIAS,10.136875,13.02725
1817,2009-12,GOIAS,9.468411764705882,12.322117647058823
1844,2010-01,GOIAS,10.36685,12.99785
1871,2010-02,GOIAS,10.473125,13.0588125
1898,2010-03,GOIAS,10.264375,13.254999999999999
1925,2010-04,GOIAS,10.1368125,13.001375
1952,2010-05,GOIAS,10.2365,12.996100000000002
1979,2010-06,GOIAS,10.259875,12.9495
2006,2010-07,GOIAS,9.932333333333334,12.428761904761906
2033,2010-08,GOIAS,10.429375,12.93975
2060,2010-09,GOIAS,9.757058823529412,12.288588235294117
2087,2010-10,GOIAS,10.475,12.946549999999998
2114,2010-11,GOIAS,10.42125,12.972312500000001
2141,2010-12,GOIAS,10.34875,12.98
2168,2011-01,GOIAS,10.388950000000001,12.986
2195,2011-02,GOIAS,10.4655625,13.0049375
2222,2011-03,GOIAS,10.44525,13.1126875
2249,2011-04,GOIAS,10.507000000000001,13.2494
2276,2011-05,GOIAS,10.4428125,13.268
2303,2011-06,GOIAS,10.320125,13.0886875
2330,2011-07,GOIAS,9.74604761904762,12.56652380952381
2357,2011-08,GOIAS,10.276625000000001,13.0945625
2384,2011-09,GOIAS,10.186125,13.102125000000001
2411,2011-10,GOIAS,10.05835,13.10205
2438,2011-11,GOIAS,10.194062500000001,13.1455
2465,2011-12,GOIAS,10.3173,13.13325
2492,2012-01,GOIAS,10.193125,13.1448125
2519,2012-02,GOIAS,10.243,13.197750000000001
2546,2012-03,GOIAS,10.5082,13.196000000000002
2573,2012-04,GOIAS,10.232875,13.346875
2600,2012-05,GOIAS,9.436944444444444,12.267166666666666
2627,2012-06,GOIAS,9.115291666666666,11.522791666666668
2654,2012-07,GOIAS,9.586666666666666,12.375388888888889
2681,2012-08,GOIAS,10.025117647058822,13.212764705882352
2708,2012-09,GOIAS,9.740454545454545,12.697909090909091
2735,2012-10,GOIAS,10.021647058823529,12.75135294117647
2762,2012-11,GOIAS,10.5104375,13.3415625
2789,2012-12,GOIAS,8.82036,11.14444
2816,2013-01,GOIAS,7.762833333333333,9.637500000000001
2843,2013-02,GOIAS,7.971521739130435,9.951608695652174
2870,2013-03,GOIAS,8.256285714285713,10.278714285714287
2897,2013-04,GOIAS,8.113304347826087,10.502695652173914
2924,2013-05,GOIAS,8.662476190476191,11.577714285714286
2951,2013-06,GOIAS,7.999689655172414,10.779827586206897
2978,2013-07,GOIAS,7.6775416666666665,10.479458333333334
3005,2013-08,GOIAS,7.644333333333334,10.432166666666665
3032,2013-09,GOIAS,7.4111666666666665,10.749166666666667
3059,2013-10,GOIAS,8.195695652173914,10.946869565217392
3086,2013-11,GOIAS,8.1979,10.4959
3113,2013-12,GOIAS,8.393125,10.597916666666666
3140,2014-01,GOIAS,8.110666666666665,10.614541666666666
3167,2014-02,GOIAS,8.154625,10.604833333333334
3194,2014-03,GOIAS,8.266266666666667,10.6353
3221,2014-04,GOIAS,8.603583333333333,10.67
3248,2014-05,GOIAS,8.676833333333333,10.671199999999999
3275,2014-06,GOIAS,8.560625,10.666583333333334
3302,2014-07,GOIAS,8.446125,10.657791666666666
3329,2014-08,GOIAS,8.159533333333334,10.6568
3356,2014-09,GOIAS,8.074250000000001,11.086458333333333
3383,2014-10,GOIAS,8.455739130434782,11.90586956521739
3410,2014-11,GOIAS,8.231344827586208,11.513241379310346
3437,2014-12,GOIAS,8.977782608695652,11.937608695652173
3464,2015-01,GOIAS,8.586133333333333,11.5495
3491,2015-02,GOIAS,8.805375,11.679916666666665
3518,2015-03,GOIAS,8.853708333333334,11.692458333333335
3545,2015-04,GOIAS,9.090130434782608,12.097652173913042
3572,2015-05,GOIAS,8.705166666666665,11.720833333333333
3599,2015-06,GOIAS,9.3755,12.554909090909092
3626,2015-07,GOIAS,9.679666666666666,13.024142857142857
3653,2015-08,GOIAS,8.803291666666667,11.505708333333333
3680,2015-09,GOIAS,9.709541666666667,12.544333333333334
3707,2015-10,GOIAS,9.956199999999999,13.1358
3734,2015-11,GOIAS,10.56025,13.300291666666666
3761,2015-12,GOIAS,10.503583333333333,13.263
3788,2016-01,GOIAS,10.7304,13.290733333333332
3815,2016-02,GOIAS,10.791791666666667,13.32175
3842,2016-03,GOIAS,10.829666666666666,13.373125
3869,2016-04,GOIAS,10.994233333333334,13.3735
3896,2016-05,GOIAS,11.967285714285714,14.702000000000002
3923,2016-06,GOIAS,12.181904761904761,14.399380952380952
3950,2016-07,GOIAS,12.3222,14.9422
3977,2016-08,GOIAS,12.595099999999999,14.944550000000001
4004,2016-09,GOIAS,12.5958,14.961250000000001
4031,2016-10,GOIAS,12.31956,16.33596
4058,2016-11,GOIAS,12.3696,16.3644
4085,2016-12,GOIAS,12.29784,16.44368
4112,2017-01,GOIAS,12.4651,16.54435
4139,2017-02,GOIAS,12.425450000000001,16.5518
4166,2017-03,GOIAS,12.4622,16.5299
4193,2017-04,GOIAS,12.94004,16.45016
4220,2017-05,GOIAS,12.92865,16.39705
4247,2017-06,GOIAS,12.79935,16.380000000000003
4274,2017-07,GOIAS,12.74952,16.38676
4301,2017-08,GOIAS,13.43485,16.27865
4328,2017-09,GOIAS,13.33604,16.27072
4355,2017-10,GOIAS,13.929300000000001,17.87055
4382,2017-11,GOIAS,14.781749999999999,18.90015
4409,2017-12,GOIAS,15.01596,18.6198
4436,2018-01,GOIAS,15.417849999999998,19.57715
4463,2018-02,GOIAS,15.577000000000002,19.91455
4490,2018-03,GOIAS,15.78352,19.60684
4517,2018-04,GOIAS,16.06685,19.7198
4544,2018-05,GOIAS,16.0903,19.704349999999998
4571,2018-06,GOIAS,13.79048,17.03796
4598,2018-07,GOIAS,16.494799999999998,20.19135
4625,2018-08,GOIAS,14.65295,19.5617
4652,2018-09,GOIAS,14.71616,19.315839999999998
4679,2018-10,GOIAS,14.431999999999999,19.41685
4706,2018-11,GOIAS,13.8505,19.5535
4733,2018-12,GOIAS,13.67892,20.1066
4760,2019-01,GOIAS,13.10455,20.023
4787,2019-02,GOIAS,13.063400000000001,20.19685
4814,2019-03,GOIAS,13.62008,20.06228
4841,2019-04,GOIAS,13.6624,20.0273
4868,2019-05,GOIAS,13.541142857142855,19.596857142857143
4895,2019-06,GOIAS,13.38608,20.33472
4922,2019-07,GOIAS,13.679400000000001,19.69915
4949,2019-08,GOIAS,13.43364,20.184359999999998
4976,2019-09,GOIAS,13.4526,19.12695
5003,2019-10,GOIAS,13.524099999999999,19.4791
5030,2019-11,GOIAS,13.85836,20.38372
5057,2019-12,GOIAS,13.9573,20.187
5084,2020-01,GOIAS,14.27165,20.91
5111,2020-02,GOIAS,14.52032,21.25728
5138,2020-03,GOIAS,14.3171,20.7832
5165,2020-04,GOIAS,14.746950000000002,20.6033
5192,2020-05,GOIAS,14.43228,19.86164
5219,2020-06,GOIAS,14.26,18.88545
5246,2020-07,GOIAS,13.684761904761904,18.41847619047619
5273,2020-08,GOIAS,13.28340909090909,17.686045454545454
5300,2020-10,GOIAS,14.185583333333334,16.87666666666667
5327,2020-11,GOIAS,13.673,16.949125
5354,2020-12,GOIAS,14.517625,17.243
5381,2021-01,GOIAS,15.2181,18.134933333333333
5408,2021-02,GOIAS,16.009083333333333,18.427041666666668
5435,2021-03,GOIAS,16.018708333333333,19.898458333333334
5462,2021-04,GOIAS,15.920250000000001,22.116125
5489,2021-05,GOIAS,15.956666666666665,22.724166666666665
9,2004-05,MARANHAO,8.067416666666666,10.2325
36,2004-06,MARANHAO,8.323,10.44
63,2004-07,MARANHAO,8.2556,10.8825
90,2004-08,MARANHAO,8.200875,10.455625
117,2004-09,MARANHAO,8.2139375,10.2625
144,2004-10,MARANHAO,8.1111,10.472
171,2004-11,MARANHAO,8.0706875,10.32
198,2004-12,MARANHAO,8.161625,10.3834375
225,2005-01,MARANHAO,8.209,10.36955
252,2005-02,MARANHAO,8.173625,10.431
279,2005-03,MARANHAO,7.9543125,10.3695
306,2005-04,MARANHAO,7.97525,10.3887
333,2005-05,MARANHAO,7.8203125,10.381499999999999
360,2005-06,MARANHAO,7.9753750000000005,10.3695
387,2005-07,MARANHAO,8.1443,10.37145
414,2005-08,MARANHAO,8.069875,10.3695
441,2005-09,MARANHAO,6.8928125,7.9675
468,2005-10,MARANHAO,9.19195,10.5779
495,2005-11,MARANHAO,8.6043125,10.669375
522,2005-12,MARANHAO,8.9711,10.8412
549,2006-01,MARANHAO,9.02375,10.932
576,2006-02,MARANHAO,9.230375,11.318625
603,2006-03,MARANHAO,8.845823529411764,10.785176470588237
630,2006-04,MARANHAO,9.05865,11.364650000000001
657,2006-05,MARANHAO,9.0699375,11.396625
684,2006-06,MARANHAO,9.0599375,11.4238125
711,2006-07,MARANHAO,9.082899999999999,11.4055
738,2006-08,MARANHAO,9.2425,11.405
765,2006-09,MARANHAO,9.0872,11.383500000000002
792,2006-10,MARANHAO,9.01875,11.370000000000001
819,2006-11,MARANHAO,9.24125,11.365
846,2006-12,MARANHAO,9.2385,11.36
873,2007-01,MARANHAO,9.24,11.36
900,2007-02,MARANHAO,9.24,11.36
927,2007-03,MARANHAO,9.357949999999999,11.3625
954,2007-04,MARANHAO,9.49375,11.36
981,2007-05,MARANHAO,9.9654375,11.36
1008,2007-06,MARANHAO,9.5988,11.33745
1035,2007-07,MARANHAO,9.4810625,11.35375
1062,2007-08,MARANHAO,9.795,11.5475
1089,2007-09,MARANHAO,9.627500000000001,11.385
1116,2007-10,MARANHAO,9.7875,11.36
1143,2007-11,MARANHAO,9.719312500000001,11.39125
1170,2007-12,MARANHAO,9.439047619047619,10.907142857142858
1197,2008-01,MARANHAO,9.7255625,11.36
1224,2008-02,MARANHAO,9.733062499999999,11.36
1251,2008-03,MARANHAO,9.5735,11.3615
1278,2008-04,MARANHAO,9.5355625,11.37875
1305,2008-05,MARANHAO,9.76745,11.45445
1332,2008-06,MARANHAO,9.7475,11.8455625
1359,2008-07,MARANHAO,9.879375,11.92625
1386,2008-08,MARANHAO,9.820400000000001,11.946000000000002
1413,2008-09,MARANHAO,9.492375,11.935625
1440,2008-10,MARANHAO,9.60725,11.9525
1467,2008-11,MARANHAO,9.69595,11.9435
1494,2008-12,MARANHAO,9.280588235294118,11.370529411764707
1521,2009-01,MARANHAO,9.7503,11.9525
1548,2009-02,MARANHAO,9.715937499999999,11.9525
1575,2009-03,MARANHAO,9.7084375,11.9525
1602,2009-04,MARANHAO,9.249823529411765,11.347058823529412
1629,2009-05,MARANHAO,9.067857142857141,11.580952380952382
1656,2009-06,MARANHAO,9.47175,12.440625
1683,2009-07,MARANHAO,9.4146875,12.413562500000001
1710,2009-08,MARANHAO,9.427249999999999,12.40575
1737,2009-09,MARANHAO,9.617125,10.8819375
1764,2009-10,MARANHAO,9.9773,11.8066
1791,2009-11,MARANHAO,9.9235,12.135625
1818,2009-12,MARANHAO,9.9379375,12.378125
1845,2010-01,MARANHAO,9.224363636363636,11.680772727272727
1872,2010-02,MARANHAO,9.608058823529412,12.282352941176471
1899,2010-03,MARANHAO,9.532352941176471,12.381764705882354
1926,2010-04,MARANHAO,9.910375,12.94
1953,2010-05,MARANHAO,9.559190476190476,12.504761904761907
1980,2010-06,MARANHAO,9.502058823529412,12.312941176470588
2007,2010-07,MARANHAO,9.95325,12.961500000000001
2034,2010-08,MARANHAO,9.9435625,12.97
2061,2010-09,MARANHAO,9.7015,13.1605625
2088,2010-10,MARANHAO,9.594199999999999,13.1525
2115,2010-11,MARANHAO,9.6430625,13.1630625
2142,2010-12,MARANHAO,9.5085625,13.1325
2169,2011-01,MARANHAO,9.70375,13.132499999999999
2196,2011-02,MARANHAO,9.7141875,13.139312499999999
2223,2011-03,MARANHAO,9.7868125,13.559875
2250,2011-04,MARANHAO,10.23095,13.256350000000001
2277,2011-05,MARANHAO,10.359187499999999,13.311
2304,2011-06,MARANHAO,10.42175,13.294125
2331,2011-07,MARANHAO,10.47235,13.26275
2358,2011-08,MARANHAO,10.3291875,13.357375
2385,2011-09,MARANHAO,10.2504375,13.331
2412,2011-10,MARANHAO,10.41415,13.356800000000002
2439,2011-11,MARANHAO,10.3879375,13.34475
2466,2011-12,MARANHAO,10.5237,13.363800000000001
2493,2012-01,MARANHAO,10.4515625,13.340625
2520,2012-02,MARANHAO,10.52275,13.376
2547,2012-03,MARANHAO,10.5029,13.357499999999998
2574,2012-04,MARANHAO,10.5445625,13.3425
2601,2012-05,MARANHAO,10.5456875,13.3425
2628,2012-06,MARANHAO,10.65605,13.43545
2655,2012-07,MARANHAO,10.815249999999999,13.586125000000001
2682,2012-08,MARANHAO,10.8035,13.46975
2709,2012-09,MARANHAO,10.705549999999999,13.867349999999998
2736,2012-10,MARANHAO,10.3180625,14.53
2763,2012-11,MARANHAO,10.3196875,14.524375000000001
2790,2012-12,MARANHAO,10.4306,14.51635
2817,2013-01,MARANHAO,9.1022,12.0263
2844,2013-02,MARANHAO,9.1668,12.0833
2871,2013-03,MARANHAO,9.18764,12.223400000000002
2898,2013-04,MARANHAO,9.2214,12.5043
2925,2013-05,MARANHAO,9.23365,12.6179
2952,2013-06,MARANHAO,9.46524,12.667919999999999
2979,2013-07,MARANHAO,9.6214,12.94445
3006,2013-08,MARANHAO,9.6052,12.6404
3033,2013-09,MARANHAO,9.5586,12.943999999999999
3060,2013-10,MARANHAO,9.5492,12.641
3087,2013-11,MARANHAO,9.55904,12.628520000000002
3114,2013-12,MARANHAO,9.61485,12.7038
3141,2014-01,MARANHAO,9.624500000000001,12.813300000000002
3168,2014-02,MARANHAO,9.6326,12.9023
3195,2014-03,MARANHAO,9.66208,13.29996
3222,2014-04,MARANHAO,9.699349999999999,14.0778
3249,2014-05,MARANHAO,9.42028,14.02468
3276,2014-06,MARANHAO,8.7439,13.9438
3303,2014-07,MARANHAO,8.9742,13.9339
3330,2014-08,MARANHAO,8.88652,13.943800000000001
3357,2014-09,MARANHAO,8.9327,13.9438
3384,2014-10,MARANHAO,8.95095,14.042850000000001
3411,2014-11,MARANHAO,8.971359999999999,13.996279999999999
3438,2014-12,MARANHAO,9.26195,14.058850000000001
3465,2015-01,MARANHAO,9.21548,14.0458
3492,2015-02,MARANHAO,9.1096,14.216800000000001
3519,2015-03,MARANHAO,9.309450000000002,14.30295
3546,2015-04,MARANHAO,9.187800000000001,14.34135
3573,2015-05,MARANHAO,9.4562,14.58516
3600,2015-06,MARANHAO,9.7985,14.086000000000002
3627,2015-07,MARANHAO,10.0247,13.5917
3654,2015-08,MARANHAO,10.4769,13.559000000000001
3681,2015-09,MARANHAO,10.269809523809524,14.405095238095239
3708,2015-10,MARANHAO,10.97056,15.70104
3735,2015-11,MARANHAO,10.735,15.7059
3762,2015-12,MARANHAO,10.3178,15.753549999999999
3789,2016-01,MARANHAO,10.07946153846154,15.350846153846154
3816,2016-02,MARANHAO,9.711363636363636,14.697681818181819
3843,2016-03,MARANHAO,10.40445,15.86635
3870,2016-04,MARANHAO,10.43844,15.872440000000001
3897,2016-05,MARANHAO,10.3955,15.873500000000002
3924,2016-06,MARANHAO,10.38255,15.89555
3951,2016-07,MARANHAO,10.3406,15.86384
3978,2016-08,MARANHAO,10.311350000000001,15.849
4005,2016-09,MARANHAO,10.736500000000001,16.3774
4032,2016-10,MARANHAO,11.32672,17.84156
4059,2016-11,MARANHAO,10.964095238095238,16.89404761904762
4086,2016-12,MARANHAO,11.306600000000001,16.87496
4113,2017-01,MARANHAO,11.33115,16.9175
4140,2017-02,MARANHAO,10.4169,17.42025
4167,2017-03,MARANHAO,10.36955,16.7208
4194,2017-04,MARANHAO,11.28412,17.335040000000003
4221,2017-05,MARANHAO,11.33015,17.8842
4248,2017-06,MARANHAO,11.3045,17.864600000000003
4275,2017-07,MARANHAO,11.17952,17.85888
4302,2017-08,MARANHAO,11.35145,17.15445
4329,2017-09,MARANHAO,11.84228,17.50328
4356,2017-10,MARANHAO,13.16325,19.403
4383,2017-11,MARANHAO,13.565299999999999,19.91045
4410,2017-12,MARANHAO,14.48892,19.78356
4437,2018-01,MARANHAO,12.56195,21.08185
4464,2018-02,MARANHAO,14.55685,21.103450000000002
4491,2018-03,MARANHAO,13.201199999999998,21.11072
4518,2018-04,MARANHAO,13.611950000000002,21.1526
4545,2018-05,MARANHAO,13.92025,21.26335
4572,2018-06,MARANHAO,16.00132,21.113359999999997
4599,2018-07,MARANHAO,13.73240909090909,19.426181818181817
4626,2018-08,MARANHAO,14.5153,20.264249999999997
4653,2018-09,MARANHAO,14.117653846153846,19.740576923076922
4680,2018-10,MARANHAO,13.79675,20.27645
4707,2018-11,MARANHAO,13.88725,20.62235
4734,2018-12,MARANHAO,13.76716,20.9666
4761,2019-01,MARANHAO,13.72935,20.31605
4788,2019-02,MARANHAO,15.3774,20.8026
4815,2019-03,MARANHAO,14.845518518518519,20.006740740740742
4842,2019-04,MARANHAO,15.8269,20.61795
4869,2019-05,MARANHAO,15.8934,21.4714
4896,2019-06,MARANHAO,15.93188,20.686
4923,2019-07,MARANHAO,15.288857142857141,19.634666666666664
4950,2019-08,MARANHAO,15.83588,20.43024
4977,2019-09,MARANHAO,15.411449999999999,20.34785
5004,2019-10,MARANHAO,15.314400000000001,20.4899
5031,2019-11,MARANHAO,15.34268,21.028319999999997
5058,2019-12,MARANHAO,15.23115,21.53015
5085,2020-01,MARANHAO,15.4666,21.531550000000003
5112,2020-02,MARANHAO,15.477846153846153,20.595538461538464
5139,2020-03,MARANHAO,15.827250000000001,20.9968
5166,2020-04,MARANHAO,15.413599999999999,20.48075
5193,2020-05,MARANHAO,15.29012,20.15164
5220,2020-06,MARANHAO,14.892850000000001,19.7421
5247,2020-07,MARANHAO,15.501900000000001,19.601599999999998
5274,2020-08,MARANHAO,15.079150000000002,20.237000000000002
5301,2020-10,MARANHAO,14.68475,15.971833333333334
5328,2020-11,MARANHAO,14.686416666666666,16.104583333333334
5355,2020-12,MARANHAO,14.821583333333335,16.010416666666668
5382,2021-01,MARANHAO,15.924533333333333,16.6253
5409,2021-02,MARANHAO,16.426125000000003,18.808541666666667
5436,2021-03,MARANHAO,16.70676923076923,17.972846153846152
5463,2021-04,MARANHAO,16.984916666666667,18.608375
5490,2021-05,MARANHAO,16.985,18.75766666666667
10,2004-05,MATO GROSSO,9.423333333333334,13.010833333333332
37,2004-06,MATO GROSSO,9.383625,12.88875
64,2004-07,MATO GROSSO,9.6935,12.901500000000002
91,2004-08,MATO GROSSO,9.2976875,12.875625
118,2004-09,MATO GROSSO,9.7280625,12.77125
145,2004-10,MATO GROSSO,9.3345,12.965
172,2004-11,MATO GROSSO,9.40875,12.781875
199,2004-12,MATO GROSSO,9.506875,12.67
226,2005-01,MATO GROSSO,9.7305,12.6905
253,2005-02,MATO GROSSO,9.2761875,12.6674375
280,2005-03,MATO GROSSO,9.8055625,12.60375
307,2005-04,MATO GROSSO,9.217,12.641
334,2005-05,MATO GROSSO,9.884375,12.7343125
361,2005-06,MATO GROSSO,9.9793125,12.6725
388,2005-07,MATO GROSSO,9.936,12.7955
415,2005-08,MATO GROSSO,10.065,12.92
442,2005-09,MATO GROSSO,10.067375,12.27375
469,2005-10,MATO GROSSO,10.307599999999999,12.955350000000001
496,2005-11,MATO GROSSO,10.26975,12.566875
523,2005-12,MATO GROSSO,10.125,12.964000000000002
550,2006-01,MATO GROSSO,10.355625,13.0725
577,2006-02,MATO GROSSO,10.429375,12.685625
604,2006-03,MATO GROSSO,10.4990625,12.7893125
631,2006-04,MATO GROSSO,10.581,13.107499999999998
658,2006-05,MATO GROSSO,10.518125,12.744375
685,2006-06,MATO GROSSO,9.13421052631579,11.105210526315789
712,2006-07,MATO GROSSO,8.6412,10.4892
739,2006-08,MATO GROSSO,8.7545,10.4605
766,2006-09,MATO GROSSO,9.115833333333333,11.024583333333332
793,2006-10,MATO GROSSO,8.776,10.817499999999999
820,2006-11,MATO GROSSO,8.77,10.623000000000001
847,2006-12,MATO GROSSO,9.098333333333334,10.9625
874,2007-01,MATO GROSSO,9.37578947368421,11.211052631578946
901,2007-02,MATO GROSSO,8.85,10.7205
928,2007-03,MATO GROSSO,8.9452,10.5052
955,2007-04,MATO GROSSO,8.990300000000001,10.475
982,2007-05,MATO GROSSO,9.028450000000001,10.401
1009,2007-06,MATO GROSSO,8.9984,10.5096
1036,2007-07,MATO GROSSO,9.0595,10.5895
1063,2007-08,MATO GROSSO,9.022499999999999,10.5665
1090,2007-09,MATO GROSSO,9.342083333333333,10.915
1117,2007-10,MATO GROSSO,9.87,11.537777777777778
1144,2007-11,MATO GROSSO,9.0595,10.5245
1171,2007-12,MATO GROSSO,9.107999999999999,10.558399999999999
1198,2008-01,MATO GROSSO,8.8895,10.5654
1225,2008-02,MATO GROSSO,9.0175,10.567499999999999
1252,2008-03,MATO GROSSO,9.136000000000001,10.572799999999999
1279,2008-04,MATO GROSSO,8.992105263157894,10.632631578947368
1306,2008-05,MATO GROSSO,9.775454545454545,11.432272727272727
1333,2008-06,MATO GROSSO,9.456666666666667,11.19111111111111
1360,2008-07,MATO GROSSO,9.534444444444444,11.191666666666666
1387,2008-08,MATO GROSSO,9.667272727272728,11.558181818181819
1414,2008-09,MATO GROSSO,9.84388888888889,11.17
1441,2008-10,MATO GROSSO,10.304117647058824,11.737
1468,2008-11,MATO GROSSO,10.687999999999999,12.4915
1495,2008-12,MATO GROSSO,10.374058823529412,11.74764705882353
1522,2009-01,MATO GROSSO,10.1395,11.462727272727273
1549,2009-02,MATO GROSSO,9.568894736842106,10.884157894736843
1576,2009-03,MATO GROSSO,9.1774,10.533
1603,2009-04,MATO GROSSO,9.1869,11.035
1630,2009-05,MATO GROSSO,9.18944,10.8852
1657,2009-06,MATO GROSSO,9.21245,11.17995
1684,2009-07,MATO GROSSO,9.158,11.020999999999999
1711,2009-08,MATO GROSSO,9.338,11.032666666666668
1738,2009-09,MATO GROSSO,10.943333333333333,12.6035
1765,2009-10,MATO GROSSO,10.041583333333334,12.303708333333333
1792,2009-11,MATO GROSSO,9.80475,11.9634
1819,2009-12,MATO GROSSO,10.218,12.574526315789473
1846,2010-01,MATO GROSSO,10.225652173913044,13.054304347826088
1873,2010-02,MATO GROSSO,9.972052631578947,12.56857894736842
1900,2010-03,MATO GROSSO,10.446666666666665,13.191611111111111
1927,2010-04,MATO GROSSO,9.964210526315789,12.704
1954,2010-05,MATO GROSSO,9.87525,12.424125000000002
1981,2010-06,MATO GROSSO,9.96042105263158,12.497736842105263
2008,2010-07,MATO GROSSO,9.47596,12.12904
2035,2010-08,MATO GROSSO,9.35435,12.1023
2062,2010-09,MATO GROSSO,9.719894736842106,12.571421052631578
2089,2010-10,MATO GROSSO,9.35836,12.03476
2116,2010-11,MATO GROSSO,9.33145,12.0933
2143,2010-12,MATO GROSSO,9.361799999999999,12.017900000000001
2170,2011-01,MATO GROSSO,9.503,12.0946
2197,2011-02,MATO GROSSO,9.597100000000001,12.111799999999999
2224,2011-03,MATO GROSSO,9.4849,12.340300000000001
2251,2011-04,MATO GROSSO,9.843333333333334,13.285333333333334
2278,2011-05,MATO GROSSO,9.5085,12.761
2305,2011-06,MATO GROSSO,9.357,12.542449999999999
2332,2011-07,MATO GROSSO,9.60756,12.565
2359,2011-08,MATO GROSSO,9.99395,12.694799999999999
2386,2011-09,MATO GROSSO,10.015350000000002,12.727799999999998
2413,2011-10,MATO GROSSO,9.93796,12.74788
2440,2011-11,MATO GROSSO,9.84,12.807999999999998
2467,2011-12,MATO GROSSO,10.530416666666666,13.272916666666667
2494,2012-01,MATO GROSSO,10.2945,12.9445
2521,2012-02,MATO GROSSO,10.35045,12.836500000000001
2548,2012-03,MATO GROSSO,10.314400000000001,12.7956
2575,2012-04,MATO GROSSO,10.965684210526314,13.367105263157894
2602,2012-05,MATO GROSSO,10.471599999999999,12.7905
2629,2012-06,MATO GROSSO,10.33928,12.778799999999999
2656,2012-07,MATO GROSSO,10.466849999999999,12.981
2683,2012-08,MATO GROSSO,10.513,12.867500000000001
2710,2012-09,MATO GROSSO,10.5196,12.786
2737,2012-10,MATO GROSSO,10.516,12.782
2764,2012-11,MATO GROSSO,10.409,13.025
2791,2012-12,MATO GROSSO,10.5464,13.7804
2818,2013-01,MATO GROSSO,9.284782608695652,12.374304347826087
2845,2013-02,MATO GROSSO,9.023333333333333,12.042541666666667
2872,2013-03,MATO GROSSO,9.296551724137931,12.428896551724138
2899,2013-04,MATO GROSSO,9.381608695652174,12.552608695652173
2926,2013-05,MATO GROSSO,9.025708333333332,12.129125
2953,2013-06,MATO GROSSO,9.0572,12.115
2980,2013-07,MATO GROSSO,9.078708333333333,12.082416666666667
3007,2013-08,MATO GROSSO,9.1333,11.909933333333333
3034,2013-09,MATO GROSSO,9.0885,12.157541666666667
3061,2013-10,MATO GROSSO,9.065208333333333,12.324166666666668
3088,2013-11,MATO GROSSO,9.062233333333333,12.374333333333334
3115,2013-12,MATO GROSSO,9.137,12.314583333333333
3142,2014-01,MATO GROSSO,9.1325,12.324166666666668
3169,2014-02,MATO GROSSO,9.180416666666666,12.378291666666668
3196,2014-03,MATO GROSSO,9.192666666666668,12.393666666666666
3223,2014-04,MATO GROSSO,8.837416666666666,12.571208333333333
3250,2014-05,MATO GROSSO,9.117600000000001,12.547266666666667
3277,2014-06,MATO GROSSO,9.304958333333333,13.247375
3304,2014-07,MATO GROSSO,9.538666666666666,12.813083333333333
3331,2014-08,MATO GROSSO,9.478866666666667,12.387766666666666
3358,2014-09,MATO GROSSO,9.794391304347826,13.709999999999999
3385,2014-10,MATO GROSSO,9.491666666666667,13.521958333333332
3412,2014-11,MATO GROSSO,9.665966666666666,13.540466666666667
